"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"142","HEXB",729.982860939452,-0.437727204107478,0.109399854602178,3.70825395304423e-06,0.000520126762794847
"143","HGS",6114.33317910254,-0.292478283990134,0.0966618975504028,0.000193376814589533,0.00907715390236606
"144","HMCN2",502.685339922336,-0.566109675607152,0.133386166325977,1.14535556201043e-06,0.000224909653860116
"145","HPCAL1",3820.12337677854,-0.305223723894568,0.0784980418419544,8.42045519801811e-06,0.000927194421897658
"146","HSD3B7",289.086631857244,-0.389437187986368,0.187481659051119,0.00162779119002225,0.0414225395266568
"147","HSPB8",1026.22931686301,-0.266598398006217,0.10186988612186,0.000700695888813824,0.0224948200599577
"148","HSPBP1",3167.07064274984,-0.296666251561435,0.108318252603943,0.00043800249591041,0.0162640746394901
"149","HSPG2",52048.5030918365,-0.390558420001068,0.106390764923419,2.53223441184375e-05,0.00208784493188603
"150","IER5L",337.372087946049,-0.460733576481598,0.147484701454207,9.07701795849931e-05,0.00542870180644867
"151","IGFBP2",6674.03426884342,-0.302062460481444,0.0820120015613708,1.77592286243765e-05,0.00165917183858229
"152","IGFBP6",466.284001512727,-0.431526877592792,0.145346792155054,0.000152949479243351,0.00791727421442534
"153","IGSF8",2028.49779977431,-0.287331095267875,0.108801027231259,0.000557509094619727,0.0192063513240047
"154","IL17RA",2303.90809585026,-0.279488922709879,0.0902773576178639,0.00016027992222383,0.00816371498257409
"155","IL1RAPL2",586.348202861325,0.595440623050246,0.121733997062955,5.00040502145321e-08,1.84108662383631e-05
"156","IMPG2",662.810087371356,0.540936168071889,0.142540056555612,6.92008550647246e-06,0.000815324474372586
"157","INF2",3048.88119502317,-0.263725838005897,0.0931649089286668,0.000402410713783496,0.0154436580775152
"158","INHBE",291.692094112686,-0.666921710095567,0.15886891244297,1.32125767658578e-06,0.000243235280398963
"159","INPP5E",2931.53434578344,-0.47216598510845,0.11208090127496,1.40112849865183e-06,0.000250122666229028
"160","INSM1",1259.71201328455,-0.40969882589576,0.107444848470293,8.34065051764043e-06,0.000927071173573958
"161","INTS1",11905.934197948,-0.296936741838673,0.107700474040864,0.000403799441342019,0.0154466396684795
"162","IRAK1",7839.08083931175,-0.407768507814686,0.0825331902658964,5.23406633938587e-08,1.86872029123165e-05
"163","IRF2BP1",5221.09175105244,-0.395392133276434,0.101270501726519,6.01167937532075e-06,0.000736758949689501
"164","ITGA5",11996.9544490511,-0.266599380560532,0.0742252085273982,3.03515598071267e-05,0.00232399763980007
"165","ITGA6",4719.37437127922,-0.317174025707628,0.0885585982620019,2.56625841800093e-05,0.00208784493188603
"166","JAG2",1381.52112796399,-0.324659905548145,0.113148225111687,0.000269419340897511,0.0117132792415294
"167","JMJD8",1817.4138804687,-0.391708844348499,0.10056634892255,6.25429499485414e-06,0.000751919424789505
"168","JSRP1",3041.13972270887,-0.616636779883572,0.118703470413849,1.04404257404197e-08,5.85757600350593e-06
"169","KCNC2",761.508772314012,0.584278551382318,0.11398848101616,1.50639610547989e-08,7.439069394335e-06
"170","KDM7A",139.083502688886,0.608655367396674,0.24915284302704,0.000505890041513807,0.018171940454621
"171","KIAA2013",6084.33167150462,-0.278654669395893,0.0846330762859763,8.39625911122011e-05,0.00505174866504528
"172","KIF1A",4902.23955597621,-0.29490057561601,0.0767330123057741,1.05916660340349e-05,0.00108947988619994
"173","KIF26A",4098.76498275144,-0.333532140654026,0.117895576363342,0.000310443715157537,0.0128790417323454
"174","KLHL29",3092.24811587841,-0.426026363028829,0.0926400699683128,2.69318889131976e-07,6.93819697643409e-05
