"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1","A1BG",141.25492819049,0.00111000482970783,0.0813690055150861,0.972306847420006,0.990744910460166
"2","A1BG-AS1",33.5338678138571,0.00236140595758875,0.0863200503757018,0.895031590942951,NA
"3","A1CF",3.79555601654019,0.00277380700046092,0.0879387899848694,0.669415460684721,NA
"4","A2M",1.80643506628257,0.00240024285674757,0.0880782173293203,0.534157955429273,NA
"5","A2M-AS1",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"6","A2ML1",1.60686498808948,0.00206395020494526,0.0880577249710615,0.60694007507554,NA
"7","A2MP1",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"8","A3GALT2",2.15034746752424,0.000405558196143088,0.0880087937524231,0.92676654087484,NA
"9","A4GALT",68.7138098721531,-0.0496791623765447,0.103320503728138,0.0874003042028835,0.407768300927818
"10","A4GNT",1.59732863031496,0.000316532563089069,0.0880023444523375,0.943592433509623,NA
"11","AA06",0,NA,NA,NA,NA
"12","AAAS",2229.24405176482,-0.00542643809469152,0.0634134949453702,0.900822412067545,0.97307073675545
"13","AACS",1716.19611259311,-0.0361344830467172,0.0642470208196746,0.428308001857814,0.76831986569561
"14","AACSP1",59.2374063728502,0.0206147061140107,0.0881927364992694,0.376124551153182,NA
"15","AADAC",0.404796267169036,-0.000331503280268852,0.0880876917768238,0.890708390723847,NA
"16","AADACL2",0,NA,NA,NA,NA
"17","AADACL2_1",0,NA,NA,NA,NA
"18","AADACL2-AS1",0,NA,NA,NA,NA
"19","AADACL2-AS1_1",0,NA,NA,NA,NA
"20","AADACL3",0,NA,NA,NA,NA
"21","AADACL4",0,NA,NA,NA,NA
"22","AADACP1",0,NA,NA,NA,NA
"23","AADAT",363.311441604332,0.0241223298641782,0.0767200455580954,0.560627558508352,0.843159802699183
"24","AAGAB",1345.81101685038,0.0471638389028479,0.0694475033863587,0.316447684848845,0.688139246174482
"25","AAK1",1383.74077354634,0.0564009227361626,0.0761753624925545,0.243556926034411,0.627689184923248
"26","AAMDC",85.5051509196649,-0.0197331962334129,0.0863350612867169,0.468466778584434,0.795530694356748
"27","AAMP",8809.47610476943,-0.0745317832591287,0.0677630905582808,0.138754121446612,0.505191921781204
"28","AANAT",2.79850493543028,-0.00265259373681759,0.0879764922664445,0.64876641945836,NA
"29","AAR2",2445.88683585144,-0.0215512546706778,0.0620780240133686,0.628319835269189,0.876389759576369
"30","AARD",0,NA,NA,NA,NA
"31","AARS1",4268.78268963166,-0.0623977448822195,0.0619970150430889,0.182032550362559,0.568661263497138
"32","AARS2",1624.6329666852,-0.062939056970489,0.071893023339839,0.197287666423662,0.584491126582127
"33","AARSD1",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"34","AASDH",271.968849513191,0.0265416182462424,0.0811723195386963,0.491474746055318,0.808172429591592
"35","AASDHPPT",2835.54811009618,0.0740365594054436,0.0735266963742759,0.144127163121924,0.512094763541168
"36","AASS",456.686363239043,0.0661010958653002,0.0915776099550962,0.173984623734341,0.555916698088772
"37","AATBC",31.7760673486727,0.00164527934659373,0.0862141707312589,0.928838375460116,NA
"38","AATF",7.98438599176325,-0.00562728722064817,0.0878371507397201,0.560236790617265,NA
"39","AATF_1",0,NA,NA,NA,NA
"40","AATK",2288.18039789845,-0.179256697197971,0.127361285788861,0.0155118942515725,0.165594284533579
"41","ABALON",110.320280663322,-0.0491177200784422,0.100265409963625,0.133761460346749,0.497264430043124
"42","ABAT",7188.33955316142,0.442104520951304,0.0755861956942528,2.95321588229561e-10,2.89956579376724e-07
"43","ABCA1",1.79560776953217,0.00107866255106894,0.0880006354118802,0.816470348750348,NA
"44","ABCA10",5.15469907287671,0.0077749447647484,0.0883275324688714,0.286410278760145,NA
"45","ABCA11P",327.181944005172,-0.0171971990625241,0.0767744753092452,0.664049093727127,0.890964318755637
"46","ABCA12",11.5595441894442,0.0159334456938664,0.0896022621022661,0.140885234374831,NA
"47","ABCA13",0.61111227601948,0.000304788462639832,0.0880794396960653,0.895970802443832,NA
"48","ABCA17P",27.7515254406963,-0.00817940880015284,0.0869749664301978,0.627582167195469,NA
"49","ABCA2",2074.42662138996,-0.219713290625012,0.109456522835874,0.00420900288223973,0.0746844457207055
"50","ABCA3",31.9961902434,-0.0163591487931163,0.0882169194095287,0.380694873317269,NA
"51","ABCA4",23.5883650501006,0.00639104184357227,0.0869973079010248,0.684983830585479,NA
"52","ABCA5",54.0529441122479,0.0305459862721513,0.0926487402245596,0.179934963487006,NA
"53","ABCA6",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"54","ABCA7",686.745437020204,-0.0693623695634442,0.092511135278673,0.163451842656438,0.536918493797934
"55","ABCA8",0.989691373811359,0.00179604962550421,0.0880830941550274,0.570917575204066,NA
"56","ABCA9",1.19661445499796,-0.00108036528736593,0.0880417009109788,0.77290924914926,NA
"57","ABCA9-AS1",0,NA,NA,NA,NA
"58","ABCB1",0.797879526087575,-0.00061892936452409,0.0880692607739331,0.828011433046789,NA
"59","ABCB10",498.813459632533,-0.0118030419380371,0.0715780598725616,0.779122677707663,0.931374126293799
"60","ABCB11",4.58737719364215,0.00761945219893916,0.0883414873738157,0.267950686565302,NA
"61","ABCB11_1",0,NA,NA,NA,NA
"62","ABCB4",2.99290310189683,-0.00192208692758464,0.0879389380256707,0.746100739762098,NA
"63","ABCB5",2.18977414402016,-0.00441796262278592,0.0881399202169876,0.374380246894124,NA
"64","ABCB6",2838.66352700549,-0.0481852020049289,0.0651840765669605,0.30129459708275,0.676282474022543
"65","ABCB7",418.187725716679,0.0637918430146627,0.0910682739479304,0.172616940242064,0.553708900063162
"66","ABCB8",1386.93764531553,-0.0994275652420278,0.0955774525756508,0.0774283139470099,0.38435727066385
"67","ABCB9",85.9582330587697,-0.0198780831460187,0.0862367885486237,0.459855632089793,0.79018289113671
"68","ABCC1",327.686140895566,-0.0462836421822695,0.0863403699787947,0.282141935130922,0.660253549050386
"69","ABCC1_1",425.615007305099,0.00461085553781557,0.0728068860896601,0.911709348448057,0.974658864773311
"70","ABCC10",672.873122861919,-0.0449947453558954,0.0769448878896337,0.332066397342819,0.701022450007722
"71","ABCC11",4.61168964740222,0.00184203993822561,0.0878734035605523,0.789905426363006,NA
"72","ABCC12",0.401321247653155,-0.00168127426906453,0.0881245309849208,0.52263907485803,NA
"73","ABCC13",0,NA,NA,NA,NA
"74","ABCC2",12.7583285906131,0.00559740629834661,0.0876234202047278,0.625442914634273,NA
"75","ABCC3",4.9651346913864,-0.000247299517251969,0.0877964480484378,0.971000526675667,NA
"76","ABCC4",748.754138917598,0.0355963574648242,0.0746369264372925,0.425482409716046,0.766955919910345
"77","ABCC5",1687.32549769753,-0.0120410266702352,0.0632959987450647,0.786533104738025,0.934644185355571
"78","ABCC5-AS1",0,NA,NA,NA,NA
"79","ABCC6",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"80","ABCC6_1",0.801354545603455,0.00100554786634534,0.0880763648293322,0.717714770941618,NA
"81","ABCC6P1",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"82","ABCC6P1_1",0,NA,NA,NA,NA
"83","ABCC6P2",0,NA,NA,NA,NA
"84","ABCC6P2_1",0,NA,NA,NA,NA
"85","ABCC8",47.2743001925907,-0.0109446924677663,0.0864398312685682,0.596926587818463,NA
"86","ABCC9",4.37328954571232,-0.00570752424587154,0.0880992156935363,0.422686631629241,NA
"87","ABCD1",587.807932783757,-0.175659256806269,0.132211035193893,0.0174502054397599,0.178007203888529
"88","ABCD2",0.395058790293127,-0.000364485051893934,0.0880882662687965,0.890183470020546,NA
"89","ABCD3",1891.1315652013,0.126579192714564,0.090711569614513,0.0332096368917405,0.252599058656221
"90","ABCD4",1388.01314189281,-0.0604738564259817,0.0741880271363706,0.216648940448087,0.604584987294969
"91","ABCE1",3521.84681081872,0.0372245553069395,0.0631897738955946,0.409951960362857,0.755404128400872
"92","ABCF1",0,NA,NA,NA,NA
"93","ABCF1_1",0,NA,NA,NA,NA
"94","ABCF1_2",0,NA,NA,NA,NA
"95","ABCF1_3",0,NA,NA,NA,NA
"96","ABCF1_4",0,NA,NA,NA,NA
"97","ABCF1_5",0,NA,NA,NA,NA
"98","ABCF1_6",0,NA,NA,NA,NA
"99","ABCF1-DT",0,NA,NA,NA,NA
"100","ABCF1-DT_1",0,NA,NA,NA,NA
"101","ABCF1-DT_2",0,NA,NA,NA,NA
"102","ABCF1-DT_3",0,NA,NA,NA,NA
"103","ABCF1-DT_4",0,NA,NA,NA,NA
"104","ABCF1-DT_5",0,NA,NA,NA,NA
"105","ABCF1-DT_6",0,NA,NA,NA,NA
"106","ABCF2",725.401966913724,-0.0633088331564177,0.0846971937922794,0.201276038604546,0.587805625651387
"107","ABCF2-H2BE1",0.5970140681276,0.000324419703925118,0.0880754503922914,0.896964156466624,NA
"108","ABCF3",2084.34115943842,-0.0402880791533084,0.0653077108259215,0.381729839611975,0.737994987472122
"109","ABCG1",7.36143638269544,0.00281600107298771,0.0877195556118,0.755025236861624,NA
"110","ABCG2",34.9052623122997,-0.00246956262998316,0.0862347860315456,0.88824452494276,NA
"111","ABCG4",12.9499400449945,0.00665466266041838,0.0876620384832491,0.578061568642044,NA
"112","ABCG5",7.40255995140203,-0.00418582935529189,0.0877557255103971,0.652614519564349,NA
"113","ABCG8",4.33686854980402,0.00955838778917898,0.0886942624551472,0.11541486982784,NA
"114","ABHD1",5.62582749334954,0.00175233370835911,0.0878353436327316,0.815407412908177,NA
"115","ABHD10",1889.92552300016,0.0581233161043615,0.0711672088164413,0.222905245468385,0.610295891765029
"116","ABHD11",837.112979031135,-0.0145566278289863,0.0699232495163194,0.734288385552035,0.915839102440631
"117","ABHD11-AS1",2.41039319489589,-0.00417961514329318,0.0880885911435726,0.447458530699812,NA
"118","ABHD12",2198.5325591814,-0.0375846381971005,0.063020213791987,0.409254184604919,0.75518133171733
"119","ABHD12B",9.37629474406491,0.00104847483925153,0.0875288513381554,0.920033515833003,NA
"120","ABHD13",344.143393723412,0.000746565633515977,0.0756040693685658,0.985848914148551,0.993798867345087
"121","ABHD14A",29.9881597735415,-0.0117674897435897,0.0875118074843162,0.492763778204913,NA
"122","ABHD14A-ACY1",0,NA,NA,NA,NA
"123","ABHD14B",129.22061528467,-0.0338645624190676,0.088948996421419,0.311883300103079,0.685393593032266
"124","ABHD15",838.498177123423,-0.314449458355413,0.117865108271601,0.000486004630733198,0.0177278840845156
"125","ABHD16A",0,NA,NA,NA,NA
"126","ABHD16A_1",0,NA,NA,NA,NA
"127","ABHD16A_2",0,NA,NA,NA,NA
"128","ABHD16A_3",0,NA,NA,NA,NA
"129","ABHD16A_4",0,NA,NA,NA,NA
"130","ABHD16A_5",0,NA,NA,NA,NA
"131","ABHD16A_6",0,NA,NA,NA,NA
"132","ABHD16B",0,NA,NA,NA,NA
"133","ABHD17A",3861.48720350232,-0.380064751924269,0.112307844071651,4.29513133985057e-05,0.00299439274829109
"134","ABHD17B",645.743410780266,0.00318690334867459,0.0708956345689534,0.939876868547325,0.982147440104899
"135","ABHD17C",387.146270664959,0.0162112443319561,0.0746796102427812,0.694342321174644,0.901365046857151
"136","ABHD18",306.526284699824,0.0262227128420193,0.0797273737295349,0.508902802744197,0.815797805728773
"137","ABHD2",655.844716058099,-0.00997859089070129,0.0764143444851082,0.78838225984127,0.935796875423115
"138","ABHD3",951.969192588851,-0.0109365606260247,0.0693677447397616,0.79946295667214,0.940637293976593
"139","ABHD4",1339.64906416604,-0.00381001894645631,0.0629475628974109,0.922228838968353,0.9774829237788
"140","ABHD5",290.920531662834,0.0370254038190431,0.0829298928164019,0.360075562604364,0.723062924382224
"141","ABHD6",91.4374617183225,-0.00242794140911574,0.0833728835035709,0.978700997182315,0.991851895445316
"142","ABHD8",1330.93596088754,-0.123341664053998,0.105233024461795,0.0449277155627742,0.290048408088003
"143","ABI1",2048.03354223887,0.0927007809463692,0.0751561766935825,0.0772127769614842,0.383864069337808
"144","ABI2",6056.37946916989,0.0922653282384585,0.074053448342304,0.0769828809443734,0.383352621845566
"145","ABI3",1347.77006864372,-0.305068740136878,0.100775346734952,0.000167548829289319,0.00847236183127363
"146","ABI3BP",488.209668638099,0.194258912539272,0.153932252731252,0.0145902011427165,0.159908604524172
"147","ABITRAM",624.590034589658,0.044268085930572,0.0785398991294208,0.331356618181479,0.70036607535707
"148","ABL1",9394.59358374228,-0.0713521873291041,0.0676056650564149,0.144766355618636,0.513133752966447
"149","ABL2",1679.3371378442,0.00952714029742627,0.0691837802250851,0.825630862928469,0.948879257648272
"150","ABLIM1",572.001787172488,0.0034193240571609,0.069672191673734,0.936500611644842,0.981847598349935
"151","ABLIM2",73.6828633155313,-0.00133108489632092,0.084075311838205,0.955527855232742,0.987033121230049
"152","ABLIM3",32.1242636866268,-0.00733683636676357,0.0864816002502911,0.690563719005242,NA
"153","ABO",0,NA,NA,NA,NA
"154","ABO_1",0,NA,NA,NA,NA
"155","ABR",13.7984259885229,0.00528272137416127,0.087566673987186,0.650326887160481,NA
"156","ABR_1",7.0242624820471,0.00147957801007881,0.0877171120877897,0.864248454365149,NA
"157","ABR_2",1.61748147216044,-0.00654571865515271,0.0883920592579017,0.0974476315670337,NA
"158","ABRA",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"159","ABRACL",864.612091110211,0.046793149106678,0.0751173944658741,0.317161451068988,0.688657117852604
"160","ABRAXAS1",391.59323165968,0.0510046026988987,0.0858399925886453,0.258617694481687,0.640582700900025
"161","ABRAXAS2",926.21304011118,0.037918674748716,0.0698093005317375,0.409512634419676,0.755190195925191
"162","ABT1",1272.43647558174,0.0212058029325621,0.0666275962737453,0.634338593008546,0.878497545189599
"163","ABTB1",509.896344862196,-0.0379771842044634,0.0782760940303702,0.452929738516108,0.785890628343775
"164","ABTB2",221.046152358129,-0.0129797294602086,0.0787741698608059,0.722887720113423,0.910821272887929
"165","ACAA1",706.330982480056,-0.0695073615256379,0.0834775779102218,0.168899172895401,0.546695070069674
"166","ACAA2",2655.86508912955,0.070405910637148,0.0686455313272722,0.151360842940087,0.51962474010791
"167","ACACA",106.105430825954,-0.0103977228988313,0.0849019998328907,0.678452208545657,0.895131458128212
"168","ACACA_1",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"169","ACACB",327.225450351433,0.0332568179490349,0.0834848745322962,0.397765153119835,0.748183589529226
"170","ACAD10",380.10569915421,0.0244261148178673,0.0793904178482993,0.535908009495389,0.830567196632195
"171","ACAD11",0,NA,NA,NA,NA
"172","ACAD8",1419.44641983514,0.0376666460192812,0.0661186218904139,0.412080368102643,0.756368732977931
"173","ACAD9",777.556104515739,0.000600944113688856,0.0686864373912022,0.989873505623205,0.995449781773012
"174","ACADL",1.97590772810684,0.00171570685182629,0.0880123558701127,0.715687825504773,NA
"175","ACADM",2585.22279108155,0.0333308887371332,0.06543227304186,0.449833425074663,0.783684997021535
"176","ACADS",195.4281817777,-0.0382915924257334,0.0883666952446797,0.299718270000039,0.67541779096758
"177","ACADSB",563.264033601841,0.0659866664380907,0.0886461514785725,0.1784028419957,0.563039816836958
"178","ACADVL",3102.61491668725,-0.188448088575853,0.0938351549476986,0.00493544168070044,0.081670468935411
"179","ACAN",1.00487641230471,-0.00167628562306502,0.0880734503097711,0.614961238080665,NA
"180","ACAP1",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"181","ACAP1_1",0,NA,NA,NA,NA
"182","ACAP2",1892.6840120892,-0.00351152158956142,0.063975192532548,0.935388232455023,0.981366353943462
"183","ACAP3",4088.54741959502,-0.11415724622076,0.102411659479761,0.0550961346819771,0.3223151235467
"184","ACAT1",1443.79222136687,0.00508068121636339,0.0622400626163266,0.907859113436851,0.974489240990856
"185","ACAT2",1910.18174240659,0.0940132783962122,0.0800046128960767,0.0801221838262144,0.390082466876223
"186","ACBD3",1614.62437525792,0.0848386250017773,0.078669579247367,0.105313476820486,0.447736926650192
"187","ACBD3-AS1",3.03014941288476,-0.00647192785470832,0.0882870419446296,0.256481254620278,NA
"188","ACBD4",48.9049658736385,-0.00330543290218323,0.08524445216611,0.877981534046123,NA
"189","ACBD5",1354.59207600754,0.0238726159410697,0.0639340228639931,0.594591511019198,0.861093634394526
"190","ACBD6",1075.40970747691,-0.0127932719201813,0.0654630897825292,0.76887084623279,0.927846862520495
"191","ACBD7",51.3914911568071,0.0332302649261226,0.0938924062854145,0.15558896475417,NA
"192","ACBD7-DCLRE1CP1",0,NA,NA,NA,NA
"193","ACCS",0,NA,NA,NA,NA
"194","ACCSL",0.408271286684917,0.00110504401250851,0.0881134411215455,0.634056045688161,NA
"195","ACD",696.828204456032,-0.170653520953344,0.128795841453865,0.0188004205917474,0.185206150010007
"196","ACE",6.57996274407859,0.000124061744247841,0.0876679936285721,0.99117014472751,NA
"197","ACE2",3.22346074874984,-0.00285288590145185,0.0879663686208264,0.639933815883279,NA
"198","ACER1",0.404796267169036,-0.000331503280268852,0.0880876917768238,0.890708390723847,NA
"199","ACER2",54.031125780115,0.0113788004659341,0.0860395042586967,0.613409836453867,NA
"200","ACER3",660.605781876029,0.037717556178454,0.0753277517975818,0.40266597779974,0.751617641070427
"201","ACHE",229.205208164,0.0202555984799978,0.0804775970933894,0.584640436006454,0.855862441053341
"202","ACIN1",12136.6768550246,0.00438662692779009,0.0565444086019301,0.92108603385638,0.977126591833771
"203","ACKR1",0,NA,NA,NA,NA
"204","ACKR2",6.41376769770084,0.00636289169046974,0.0880885749453183,0.429187487607059,NA
"205","ACKR3",92.8282906715692,0.0214679485478554,0.0870629765564076,0.426824085566072,0.7672890763426
"206","ACKR4",1.80990709652543,-0.000777931402786422,0.08799102919833,0.866846420319347,NA
"207","ACLY",14147.0152208927,-0.0398534477349025,0.055403738239006,0.37358417837784,0.73238766022127
"208","ACMSD",8.3665072097965,-0.00761171524923813,0.0880482240585641,0.436452274820972,NA
"209","ACO1",1486.5855391254,0.0338114053651137,0.0652063287199225,0.457972627615472,0.789557140556847
"210","ACO2",2661.31271229191,-0.111772190189582,0.0817155041516159,0.0445012296244762,0.289024054560947
"211","ACOD1",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"212","ACOT1",34.5376595728373,-0.00594296143382596,0.0862104943152497,0.753112342540379,NA
"213","ACOT11",152.313110386349,-0.00906649146319801,0.0810954367008406,0.780759593195748,0.932316852958566
"214","ACOT12",10.0343937972213,0.00142054824707086,0.0875536176053793,0.88946664872957,NA
"215","ACOT13",457.259778905724,-0.0197483592077377,0.0740584553893518,0.639311343315628,0.881092025316852
"216","ACOT2",355.424134244206,0.0218933906408496,0.0777252344488883,0.585708721853642,0.856675668111633
"217","ACOT4",0.390496940175774,0.00123811622711441,0.0881139488235364,0.621659339829504,NA
"218","ACOT6",0.192217800958564,0.00067556405067332,0.0881085894483592,0.837474598311692,NA
"219","ACOT7",2912.23841664884,-0.0895154430345337,0.0754080184045369,0.0873935499874226,0.407768300927818
"220","ACOT8",610.979035455959,-0.0365764855187165,0.0749052596572558,0.415375270321751,0.759576507051198
"221","ACOT9",1590.80048541777,-0.00332282803787478,0.0618786754706795,0.937297670691575,0.982147440104899
"222","ACOX1",1022.62034100408,-0.0038112537260241,0.0671062794920282,0.927828802344591,0.978765211643655
"223","ACOX2",2.2004040367012,0.000696235223489167,0.0879655527923897,0.893787893532289,NA
"224","ACOX3",1824.33409525906,-0.0708523164334523,0.0723958429079245,0.153459213772425,0.523467416521921
"225","ACOXL",27.080769534883,0.0131422348843263,0.0878976061044937,0.431874355061759,NA
"226","ACOXL-AS1",0.777314026702269,0.000824665215387479,0.0880800200060494,0.748148429910275,NA
"227","ACP1",4158.92370670916,0.0472336178492031,0.0618766183390991,0.306843312745562,0.680880742234026
"228","ACP2",971.032339768764,-0.0734876281023297,0.0887883360250776,0.149482126622764,0.517999534079236
"229","ACP3",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"230","ACP4",30.2112787415154,-0.012711271853329,0.0876491962236872,0.463024243047687,NA
"231","ACP5",4.98413360190492,0.00161105697485239,0.0878180735547177,0.830633887259323,NA
"232","ACP6",135.261271482416,0.0085583289016217,0.0817806756214894,0.787205914386188,0.935248571473033
"233","ACP7",0,NA,NA,NA,NA
"234","ACR",0,NA,NA,NA,NA
"235","ACR_1",0,NA,NA,NA,NA
"236","ACRBP",7.1908776160287,0.00379562930812516,0.0878087046935569,0.661360756096545,NA
"237","ACRV1",27.9933267568716,-0.000881694884570192,0.0864824484792067,0.955281753221002,NA
"238","ACSBG1",43.315260480206,0.00998171122223757,0.0866350123714962,0.610040785570275,NA
"239","ACSBG2",11.3374122418171,-0.000708100118533582,0.0874410548877789,0.945209950058532,NA
"240","ACSF2",336.841440529881,0.0601100872563697,0.0944033221824278,0.184694978514149,0.570875603665339
"241","ACSF3",482.094971652034,-0.00804851731054121,0.0733484366961268,0.841376819333721,0.953456801637399
"242","ACSL1",666.909981115766,-0.00661356077896574,0.0690055512657565,0.876949725473506,0.96526734543431
"243","ACSL3",5647.61715761516,0.0302962024069884,0.0643768351704184,0.508076316880817,0.815541493042271
"244","ACSL3-AS1",5.02642749982157,0.00498249192739781,0.0880430793602179,0.479407126261226,NA
"245","ACSL4",969.126251975535,0.054258762876549,0.078517638281173,0.247358223101496,0.630271320195032
"246","ACSL5",7.38029755980606,-0.00065169905872431,0.0876348394463957,0.940666988945793,NA
"247","ACSL6",12.3704880591786,0.00264236575134686,0.0874187726491757,0.819031720195891,NA
"248","ACSL6-AS1",0.392878424785142,-0.000356957278889234,0.0880883056715322,0.891843974815157,NA
"249","ACSM1",1.00181033529664,-1.41834759992095e-05,0.0880513202929788,0.996461987101163,NA
"250","ACSM2A",0,NA,NA,NA,NA
"251","ACSM2B",0.395058790293127,-0.000364485051893934,0.0880882662687965,0.890183470020546,NA
"252","ACSM3",9.31433002608212,0.0134601681252188,0.0891159312561396,0.166021918397842,NA
"253","ACSM4",1.81923862016656,0.000957182785483449,0.0880180179114674,0.82201577388943,NA
"254","ACSM5",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"255","ACSM6",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"256","ACSS1",274.070447043035,0.209260689674662,0.191670723984758,0.0141396438366995,0.156278877752339
"257","ACSS2",121.389211910364,0.00909288401039423,0.0825787833165035,0.764511073469847,0.926313190829056
"258","ACSS3",209.513996723273,0.0630898008350722,0.10545530025357,0.124234460176861,0.481331933509954
"259","ACTA1",22.7048638639347,-0.0115961672397577,0.0877850039133782,0.457229087935735,NA
"260","ACTA2",1.601410722167,-0.00135747258894072,0.0880255272340814,0.74740862225851,NA
"261","ACTA2-AS1",0.396558278434419,0.00107768530772951,0.08811313692877,0.643984719723197,NA
"262","ACTB",94936.1804403386,-0.0952272635085368,0.0737586709381116,0.0885929799077743,0.40997741134069
"263","ACTBL2",0,NA,NA,NA,NA
"264","ACTC1",27100.7499349432,-0.0260233815288527,0.0615860936163447,0.557892521586938,0.841732576429415
"265","ACTE1P",1.20594597863909,0.000629740433536215,0.0880482867899091,0.85476438465814,NA
"266","ACTG1",114109.524069947,-0.105184217014092,0.0697350814179509,0.0365918928451287,0.265144945572759
"267","ACTG1P17",6.00392012857107,-0.00335245635272672,0.0878417962235909,0.67233090475846,NA
"268","ACTG1P20",84.9061522367393,0.0256434125947872,0.0882838681331842,0.356002790450011,0.720045044298129
"269","ACTG1P25",33.0042868640038,0.00395909791888642,0.0862684627351976,0.829065551929213,NA
"270","ACTG1P4",0.813067553853953,0.000902552835063108,0.0880805187117596,0.7276546266062,NA
"271","ACTG2",16.0698998495152,0.0162519746297406,0.0894611675777502,0.190240807309226,NA
"272","ACTL10",34.7737788698436,-0.0443634026283518,0.102453365885077,0.0384251932122876,NA
"273","ACTL6A",3802.45524308534,0.0384806870814001,0.0633675100015577,0.389882776311852,0.743650652059232
"274","ACTL6B",0,NA,NA,NA,NA
"275","ACTL7A",0,NA,NA,NA,NA
"276","ACTL7B",1.1617496286194,0.00184089833945256,0.088096231604868,0.520223327355504,NA
"277","ACTL8",0.609817622011585,-0.00126676180752736,0.0880903347367537,0.622284259343337,NA
"278","ACTL9",0,NA,NA,NA,NA
"279","ACTN1",9210.8706706971,-0.253919080872599,0.0785818362352235,0.000121529233445691,0.00677571148358632
"280","ACTN1-DT",1.00528236553949,-0.0035071886344286,0.088157610235827,0.287027120864803,NA
"281","ACTN2",3.96911674876255,0.0104884263842094,0.08887547678186,0.07395852358233,NA
"282","ACTN3",1.81467677004921,0.0028335877158055,0.0880806451057526,0.502977025992837,NA
"283","ACTN4",3.21998871850698,0.00064150211701802,0.0879229484520604,0.914258585726852,NA
"284","ACTN4_1",0,NA,NA,NA,NA
"285","ACTR10",1393.32646427101,0.0962881890882738,0.0837880173143114,0.0775297125479346,0.38435727066385
"286","ACTR1A",3505.40362650116,-0.0413926669457959,0.0600641624296256,0.541875949213761,0.834668902292657
"287","ACTR1B",1314.54974773125,-0.0217208812010491,0.0669564973624059,0.61431643406818,0.871478557356622
"288","ACTR2",13419.0755254457,0.0201614220618964,0.0595267907587596,0.703641363130823,0.904576263884949
"289","ACTR3",9266.89204531129,0.0259238921742142,0.057091657230484,0.558938119673795,0.842133438818857
"290","ACTR3-AS1",6.58581924820384,0.000138246120336708,0.0876682593615973,0.98990487165565,NA
"291","ACTR3B",407.936800300518,0.0169646388710645,0.0750395614326617,0.679739984443871,0.89602780227318
"292","ACTR3BP2",0,NA,NA,NA,NA
"293","ACTR3BP5",0,NA,NA,NA,NA
"294","ACTR3BP5_1",0,NA,NA,NA,NA
"295","ACTR3C",159.472971942996,0.020715260805567,0.0828853304890823,0.544271506816108,0.836195251985715
"296","ACTR5",1295.18040353667,-0.0523926143417956,0.0707371654364128,0.272819777582529,0.654656337979094
"297","ACTR6",756.182076892238,0.0869660537739813,0.0978282716237627,0.107467665547369,0.451241637733109
"298","ACTR8",754.645545048581,0.0300069381411351,0.0728804342840715,0.49744017067449,0.81163828983338
"299","ACTRT1",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"300","ACTRT2",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"301","ACTRT3",0.992478811655507,-0.0016686803722777,0.0880735704818014,0.616164538799637,NA
"302","ACVR1",1075.43150900479,0.0183002876182372,0.0666706951338585,0.764324251175088,0.926182076246518
"303","ACVR1B",2913.85805829011,-0.0263364460956609,0.0585780873755676,0.552809867101847,0.840342367109367
"304","ACVR1C",43.5052756254645,0.00218239378088378,0.0854590379044451,0.918968253453561,NA
"305","ACVR2A",1350.11176043394,-0.0510443881961428,0.0689681354825668,0.283901403346116,0.662313336727492
"306","ACVR2B",1450.54644391463,0.00781619200289847,0.0648973098295083,0.860008313604718,0.960346692341085
"307","ACVR2B-AS1",10.1315437832406,0.00194678636827188,0.0875090320865877,0.855106977821995,NA
"308","ACVRL1",171.677339419115,-0.0151699240082792,0.0813582697751516,0.66287904907405,0.890642143481635
"309","ACY1",5.01211847925024,-0.00563339082562487,0.0880299721208628,0.470747979389718,NA
"310","ACY3",0,NA,NA,NA,NA
"311","ACYP1",216.584806499531,0.0229349268950633,0.081963559151164,0.52875518553509,0.828209730919228
"312","ACYP2",241.074039860629,0.0387846286678906,0.0860869202073991,0.328947125870061,0.698076438920493
"313","ADA",1426.92717786337,-0.107895095177415,0.0877126821187172,0.0575182598122258,0.329450722949754
"314","ADA2",4.98223486483389,0.00872863015685034,0.0884912890286132,0.209616581702068,NA
"315","ADAD1",0,NA,NA,NA,NA
